#
# U.S. Geological Survey, National Water Information System
# Surface water measurements
#
# Retrieved: 2017-04-09 00:13:55 EDT     (sdww02)
#
# Further descriptions of the columns and codes used can be found at:
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data
#
# Data for the following 1 site(s) are contained in this file
#  USGS 11128500 SANTA YNEZ R A SOLVANG CA
# -----------------------------------------------------------------------------------
#
#
agency_cd	site_no	measurement_nu	measurement_dt	tz_cd	q_meas_used_fg	party_nm	site_visit_coll_agency_cd	gage_height_va	discharge_va	current_rating_nu	shift_adj_va	diff_from_rating_pc	measured_rating_diff	gage_va_change	gage_va_time	control_type_cd	discharge_cd	chan_nu	chan_name	meas_type	streamflow_method	velocity_method	chan_discharge	chan_width	chan_area	chan_velocity	chan_stability	chan_material	chan_evenness	long_vel_desc	horz_vel_desc	vert_vel_desc	chan_loc_cd	chan_loc_dist
5s	15s	6s	19d	12s	1s	12s	5s	12s	12s	4s	6s	6s	12s	7s	6s	21s	15s	11n	64s	4s	5s	5s	14s	14s	14s	14s	4s	4s	4s	12s	9s	12s	7s	14s
USGS	11128500	596	1958-02-04		Yes	unk	USGS	7.68	846.0		0.00		GOOD				MEAS	1	Unspecified	UNSP			846.0				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	604	1958-02-25		Yes	UNK	USGS	8.21	794.0		0.00		FAIR				MEAS	1	Unspecified	UNSP			794.0				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	615	1958-04-01		Yes	UNK	USGS	8.90	3110		0.00		FAIR				MEAS	1	Unspecified	UNSP			3110				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	617	1958-04-07		Yes	UNK	USGS	7.62	887.0		0.00		FAIR				MEAS	1	Unspecified	UNSP			887.0				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	620	1958-04-14		Yes	UNK	USGS	7.63	1310		0.00		GOOD				MEAS	1	Unspecified	UNSP			1310				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	740	1962-02-10		Yes	UNK	USGS	7.92	1340		0.00		UNSP				MEAS	1	Unspecified	UNSP			1340				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	741	1962-02-11		Yes	UNK	USGS	9.20	3600		0.00		FAIR				MEAS	1	Unspecified	UNSP			3600				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	743	1962-02-15		Yes	UNK	USGS	7.39	789.0		0.00		GOOD				MEAS	1	Unspecified	UNSP			789.0				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	745	1962-02-19		Yes	UNK	USGS	7.35	869.0		0.00		GOOD				MEAS	1	Unspecified	UNSP			869.0				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	923A	1973-01-18		Yes	UNK	USGS	7.26	2240		0.00		UNSP				MEAS	1	Unspecified	OTHR	QIDIR		2240				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	930	1973-03-07		Yes	UNK	USGS	5.48	565.0		0.00		GOOD				MEAS	1	Unspecified	UNSP			565.0				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	931	1973-03-08		Yes	UNK	USGS	6.06	1440		0.00		GOOD				MEAS	1	Unspecified	UNSP			1440				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	939	1974-01-07		Yes	UNK	USGS	5.66	937.0		0.00		UNSP				MEAS	1	Unspecified	UNSP			937.0				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	961	1975-04-08		Yes	UNK	USGS	5.73	979.0		0.00		GOOD				MEAS	1	Unspecified	UNSP			979.0				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	962	1975-04-10		Yes	UNK	USGS	6.20	1340		0.00		GOOD				MEAS	1	Unspecified	UNSP			1340				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	996	1978-02-12		Yes	JS	USGS	4.95	1790		0.00		UNSP				MEAS	1	Unspecified	UNSP			1790				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	997	1978-02-17		Yes	UNK	USGS	4.36	1180		0.00		GOOD				MEAS	1	Unspecified	UNSP			1180				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	1001	1978-03-01		Yes	JS	USGS	4.30	1110		0.00		UNSP				MEAS	1	Unspecified	UNSP			1110				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	1002	1978-03-02		Yes	JS	USGS	5.43	2930		0.00		UNSP	-0.16	0.50		MEAS	1	Unspecified	UNSP			2930				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	1003	1978-03-04		Yes	JS	USGS	11.40	53700		0.00		UNSP				MEAS	1	Unspecified	UNSP			53700				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	1004	1978-03-04		Yes	JS	USGS	10.73	49000		0.00		POOR	-0.75	1.00		MEAS	1	Unspecified	UNSP			49000				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	1005	1978-03-05		Yes	JS	USGS	6.70	16370		0.00		UNSP				MEAS	1	Unspecified	UNSP			16370				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	1006	1978-03-08		Yes	UNK	USGS	3.74	2130		0.00		GOOD	-0.28	1.10		MEAS	1	Unspecified	UNSP			2130				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	1007	1978-03-20		Yes	UNK	USGS	2.21	618.0		0.00		GOOD	0.01	0.90		MEAS	1	Unspecified	UNSP			618.0				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	1009	1978-04-06		Yes	UNK	USGS	2.13	617.0		0.00		GOOD	0.02	1.00		MEAS	1	Unspecified	UNSP			617.0				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
USGS	11128500	1032	1979-03-29		Yes	FEL	USGS	3.71	2570		0.00		FAIR				MEAS	1	Unspecified	UNSP			2570				UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	UNSP	
